rowid,sampleid,age,gender
54440,020837,seventies,female
54441,038913,sixties,male
54442,087294,fifties,male
54443,077094,fourties,male
54444,024409,twenties,male
54445,038167,fourties,female
54446,055939,twenties,female
54447,128696,thirties,male
54448,010608,twenties,female
54449,077068,twenties,male
54450,124685,seventies,female
54451,021485,sixties,male
54452,062673,fourties,female
54453,031164,fifties,male
54454,092978,teens,male
54455,105531,thirties,female
54456,135272,seventies,female
54457,077974,twenties,female
54458,116554,fifties,female
54459,030059,twenties,male
54460,033051,fifties,male
54461,011951,fourties,male
54462,141459,fourties,male
54463,019588,fifties,female
54464,042055,teens,female
54465,040160,teens,female
54466,022793,thirties,male
54467,135696,thirties,female
54468,132310,sixties,male
54469,121794,fifties,male
54470,032031,twenties,female
54471,118801,seventies,male
54472,039002,thirties,male
54473,067304,fourties,female
54474,049508,thirties,female
54475,129379,seventies,female
54476,012671,fifties,male
54477,031175,twenties,female
54478,076977,sixties,female
54479,145499,teens,female
54480,111935,twenties,male
54481,117233,thirties,female
54482,064955,fourties,male
54483,011646,twenties,male
54484,089108,thirties,male
54485,068341,sixties,male
54486,052611,seventies,female
54487,039392,twenties,male
54488,132243,teens,female
54489,043613,fourties,female
54490,081859,seventies,male
54491,055223,fourties,female
54492,056567,fifties,male
54493,102365,twenties,female
54494,098943,fifties,male
54495,091958,teens,female
54496,110916,teens,male
54497,041763,fifties,female
54498,023773,seventies,male
54499,131900,teens,male
54500,032751,twenties,male
54501,016138,teens,female
54502,107289,seventies,male
54503,042568,sixties,male
54504,062845,twenties,male
54505,100497,sixties,male
54506,086068,teens,female
54507,013270,twenties,female
54508,114431,teens,male
54509,018460,sixties,female
54510,143106,teens,male
54511,094642,sixties,female
54512,106453,thirties,female
54513,006554,twenties,female
54514,053367,sixties,male
54515,010063,teens,male
54516,047358,fifties,female
54517,060252,fourties,female
54518,127200,fifties,male
54519,063118,seventies,female
54520,095229,fourties,female
54521,145832,seventies,female
54522,145637,teens,female
54523,105933,fifties,male
54524,055904,fifties,female
54525,062996,fourties,female
54526,092215,twenties,female
54527,075844,teens,male
54528,133458,sixties,female
54529,057061,seventies,female
54530,015636,twenties,male
54531,023815,fourties,male
54532,098152,twenties,male
54533,104722,sixties,female
54534,131752,thirties,female
54535,081172,seventies,male
54536,006739,sixties,male
54537,131337,fourties,female
54538,144825,seventies,male
54539,041632,fifties,male
54540,064804,teens,female
54541,084945,fifties,male
54542,084870,twenties,male
54543,126591,sixties,male
54544,133700,seventies,male
54545,014754,fourties,male
54546,045247,twenties,female
54547,018900,sixties,male
54548,026989,fourties,female
54549,108817,twenties,female
54550,045149,sixties,male
54551,099149,fourties,male
54552,006140,thirties,female
54553,032465,fifties,female
54554,008394,teens,male
54555,117893,fifties,female
54556,035889,twenties,female
54557,034084,twenties,female
54558,019698,teens,female
54559,085449,seventies,male
54560,093672,twenties,female
54561,000245,fifties,male
54562,056416,thirties,female
54563,026683,fourties,male
54564,057735,sixties,male
54565,014685,sixties,female
54566,103712,fourties,female
54567,076488,twenties,male
54568,039261,sixties,female
54569,002729,teens,male
54570,121350,fifties,male
54571,101600,thirties,female
54572,055479,thirties,female
54573,091491,sixties,female
54574,066474,teens,female
54575,052364,fifties,female
54576,073299,fourties,male
54577,055579,twenties,female
54578,061395,fifties,female
54579,065165,twenties,male
54580,086986,teens,female
54581,026390,seventies,male
54582,073776,fifties,female
54583,074564,teens,female
54584,123207,seventies,male
54585,096623,teens,female
54586,118084,fifties,male
54587,134809,thirties,female
54588,146012,seventies,female
54589,115690,fourties,female
54590,014688,teens,male
54591,088504,seventies,male
54592,033149,fifties,female
54593,004478,teens,female
54594,106470,seventies,female
54595,113507,fifties,female
54596,053589,teens,female
54597,000369,fourties,male
54598,020491,teens,male
54599,059567,seventies,male
54600,120895,teens,male
54601,145733,twenties,male
54602,113142,thirties,female
54603,092186,teens,male
54604,063887,twenties,male
54605,084765,twenties,male
54606,060401,sixties,male
54607,129379,seventies,female
54608,103743,teens,male
54609,073634,teens,female
54610,007259,twenties,female
54611,088380,fifties,female
54612,047850,thirties,female
54613,096791,sixties,female
54614,074966,fourties,male
54615,073855,fourties,male
54616,001373,teens,female
54617,000353,sixties,female
54618,016286,fourties,female
54619,083719,fifties,male
54620,136642,thirties,male
54621,039665,fifties,male
54622,077747,seventies,female
54623,126938,seventies,female
54624,118436,sixties,male
54625,122470,twenties,male
54626,084036,fifties,female
54627,039667,fifties,female
54628,085681,fifties,male
54629,048499,teens,male
54630,073786,fourties,male
54631,109413,twenties,female
54632,076963,fourties,male
54633,034123,fifties,female
54634,105330,twenties,female
54635,030709,fourties,female
54636,087424,seventies,male
54637,081981,fifties,female
54638,125820,seventies,male
54639,011676,teens,male
54640,031042,fifties,male
54641,067975,teens,male
54642,000110,seventies,male
54643,013619,sixties,female
54644,012156,fourties,male
54645,092099,fourties,male
54646,148118,twenties,female
54647,106177,teens,male
54648,020826,fourties,female
54649,120082,fourties,female
54650,069902,twenties,female
54651,098780,sixties,male
54652,126685,teens,female
54653,000027,sixties,female
54654,044140,thirties,male
54655,144601,fifties,female
54656,101537,twenties,male
54657,042748,seventies,male
54658,113696,fourties,female
54659,041212,fourties,female
54660,116333,thirties,male
54661,037321,twenties,male
54662,087616,sixties,female
54663,085307,teens,male
54664,130520,fifties,male
54665,138775,fourties,female
54666,121712,thirties,female
54667,096574,sixties,male
54668,045469,thirties,male
54669,128152,seventies,female
54670,035080,thirties,female
54671,087211,fourties,female
54672,057392,seventies,female
54673,108644,thirties,male
54674,034330,fourties,female
54675,042060,teens,female
54676,033453,fourties,female
54677,035289,thirties,female
54678,031990,fifties,female
54679,135104,thirties,female
54680,049392,fifties,male
54681,146497,teens,female
54682,141907,sixties,female
54683,048971,fifties,male
54684,117152,seventies,female
54685,121221,seventies,male
54686,118452,teens,male
54687,051276,fifties,female
54688,114954,teens,female
54689,078321,teens,female
54690,091128,teens,female
54691,075454,fourties,male
54692,090261,seventies,female
54693,096194,thirties,female
54694,080245,sixties,male
54695,036430,sixties,male
54696,082514,seventies,male
54697,025869,thirties,female
54698,021486,thirties,male
54699,056684,seventies,male
54700,100822,fifties,male
54701,089262,sixties,female
54702,090306,thirties,male
54703,146694,fifties,female
54704,096232,sixties,female
54705,033411,thirties,male
54706,090880,thirties,male
54707,080639,teens,female
54708,126614,teens,female
54709,089473,twenties,female
54710,101653,seventies,male
54711,025179,fourties,female
54712,011294,fifties,male
54713,082305,sixties,female
54714,120615,sixties,female
54715,108065,thirties,female
54716,115507,fifties,male
54717,105990,sixties,female
54718,122824,fourties,female
54719,006920,thirties,female
54720,053405,thirties,female
54721,074633,sixties,female
54722,143149,twenties,male
54723,079647,fifties,female
54724,054184,fourties,male
54725,061326,fourties,male
54726,059752,fifties,female
54727,136038,sixties,female
54728,133595,teens,female
54729,087162,teens,female
54730,018570,fourties,male
54731,093288,seventies,female
54732,084370,seventies,female
54733,077051,fourties,male
54734,066420,sixties,male
54735,054099,fifties,female
54736,057224,twenties,female
54737,126940,thirties,female
54738,058158,sixties,male
54739,143585,fourties,female
54740,114832,sixties,male
54741,146936,fourties,female
54742,072639,teens,male
54743,023978,thirties,female
54744,040697,fifties,female
54745,024914,seventies,female
54746,144052,teens,male
54747,097881,thirties,female
54748,099246,seventies,male
54749,136798,seventies,female
54750,066400,fifties,male
54751,116717,thirties,male
54752,068851,teens,male
54753,126251,teens,male
54754,089279,teens,male
54755,125527,sixties,female
54756,051669,seventies,male
54757,124878,twenties,male
54758,135119,sixties,female
54759,116518,twenties,male
54760,024414,twenties,male
54761,000893,fourties,female
54762,007543,fourties,male
54763,109963,thirties,female
54764,010490,sixties,female
54765,140972,fourties,male
54766,056806,sixties,female
54767,093142,teens,female
54768,076297,seventies,male
54769,084588,sixties,female
54770,140306,teens,female
54771,078385,fourties,female
54772,067978,sixties,male
54773,123077,sixties,female
54774,016814,sixties,male
54775,112947,teens,female
54776,028890,fourties,female
54777,037208,twenties,male
54778,069686,twenties,male
54779,059533,thirties,female
54780,012282,thirties,male
54781,003628,fifties,female
54782,092363,twenties,male
54783,147816,twenties,female
54784,115340,fourties,male
54785,091228,twenties,male
54786,027408,teens,male
54787,087201,seventies,female
54788,130722,thirties,female
54789,029443,fourties,male
54790,112377,fourties,male
54791,044491,teens,female
54792,061898,sixties,male
54793,066010,thirties,female
54794,091085,fifties,female
54795,036130,twenties,female
54796,072288,thirties,female
54797,078260,sixties,male
54798,076722,teens,female
54799,119396,thirties,male
54800,107656,fifties,female
54801,064373,sixties,male
54802,109515,fourties,male
54803,116917,sixties,female
54804,031895,twenties,male
54805,014844,thirties,male
54806,075523,seventies,male
54807,073121,teens,female
54808,003275,fifties,female
54809,089787,twenties,male
54810,107735,thirties,male
54811,135689,sixties,female
54812,085178,teens,male
54813,075662,sixties,male
54814,051821,seventies,male
54815,111066,fifties,male
54816,115654,fifties,female
54817,116896,teens,female
54818,022028,sixties,male
54819,121495,seventies,female
54820,085216,fourties,female
54821,053407,sixties,female
54822,033312,thirties,male
54823,086719,seventies,female
54824,144373,teens,female
54825,106290,thirties,male
54826,128857,fourties,female
54827,140529,seventies,female
54828,106154,fourties,female
54829,047315,fourties,male
54830,099924,twenties,male
54831,073534,fourties,female
54832,090625,teens,female
54833,121038,fourties,female
54834,000706,teens,male
54835,030301,twenties,female
54836,083841,teens,female
54837,116422,thirties,male
54838,107535,sixties,female
54839,084257,twenties,female
54840,032024,twenties,male
54841,125005,fifties,female
54842,014014,sixties,female
54843,076588,sixties,female
54844,083565,teens,female
54845,117573,thirties,male
54846,093118,teens,male
