rowid,sampleid,age,gender
77610,017393,twenties,male
77611,004984,twenties,male
77612,090291,fifties,male
77613,126129,teens,male
77614,044675,twenties,male
77615,143227,fifties,female
77616,035048,twenties,male
77617,055482,fourties,male
77618,105619,twenties,male
77619,058516,fourties,male
77620,121096,thirties,female
77621,138231,thirties,female
77622,049693,teens,male
77623,093302,thirties,female
77624,145770,twenties,male
77625,056607,thirties,male
77626,138710,thirties,male
77627,124478,thirties,male
77628,019608,thirties,male
77629,013077,thirties,female
77630,028385,fourties,male
77631,145162,thirties,male
77632,043851,twenties,male
77633,023503,seventies,male
77634,007093,fourties,male
77635,089643,twenties,male
77636,072888,fourties,male
77637,123111,twenties,male
77638,097683,twenties,male
77639,112950,fourties,male
77640,069681,sixties,female
77641,050683,twenties,female
77642,133795,twenties,male
77643,002122,fifties,female
77644,087729,fifties,male
77645,015859,teens,male
77646,070981,twenties,male
77647,055998,twenties,male
77648,082976,thirties,male
77649,085095,fourties,male
77650,071042,twenties,male
77651,045589,fifties,female
77652,042168,fourties,male
77653,012296,sixties,male
77654,117102,fifties,male
77655,143858,fourties,male
77656,128356,fifties,female
77657,022361,thirties,female
77658,109509,twenties,male
77659,039426,thirties,male
77660,047032,thirties,male
77661,096488,twenties,male
77662,111841,thirties,male
77663,134365,twenties,male
77664,031328,fourties,male
77665,056934,fifties,male
77666,059627,fourties,male
77667,132181,twenties,male
77668,043338,fourties,female
77669,082787,seventies,male
77670,025773,twenties,male
77671,073825,thirties,female
77672,103785,fifties,female
77673,027423,thirties,male
77674,126469,fourties,male
77675,103202,twenties,male
77676,023739,twenties,male
77677,030636,sixties,male
77678,078545,thirties,male
77679,049674,twenties,male
77680,051278,thirties,male
77681,142385,twenties,female
77682,059355,thirties,male
77683,101633,teens,male
77684,086733,twenties,male
77685,020786,sixties,male
77686,137530,fifties,female
77687,030291,twenties,male
77688,095587,thirties,female
77689,027260,thirties,male
77690,038220,twenties,male
77691,121522,twenties,female
77692,043759,fifties,male
77693,137705,thirties,male
77694,128547,fourties,female
77695,070969,twenties,male
77696,038802,fourties,female
77697,077012,twenties,female
77698,005630,twenties,male
77699,036427,twenties,male
77700,113209,twenties,male
77701,109733,fifties,male
77702,125767,thirties,male
77703,125069,sixties,female
77704,119262,fifties,male
77705,135726,thirties,male
77706,045855,thirties,male
77707,114706,twenties,male
77708,055323,twenties,male
77709,096406,teens,male
77710,000547,fourties,male
77711,079595,fifties,female
77712,012108,twenties,male
77713,123930,sixties,male
77714,052985,twenties,male
77715,016616,thirties,male
77716,013253,twenties,male
77717,099233,fourties,male
77718,106255,thirties,female
77719,049895,twenties,male
77720,058427,twenties,male
77721,092076,thirties,male
77722,084406,twenties,male
77723,127067,fourties,male
77724,045592,sixties,male
77725,048642,thirties,female
77726,125969,teens,female
77727,031701,twenties,male
77728,010250,thirties,male
77729,015499,twenties,male
77730,065686,fourties,male
77731,078121,fourties,male
77732,095376,twenties,male
77733,054484,thirties,male
77734,046010,fourties,female
77735,054631,fifties,male
77736,112714,fourties,male
77737,081706,fourties,male
77738,008724,teens,male
77739,042022,sixties,male
77740,096797,twenties,male
77741,060189,thirties,male
77742,016998,twenties,male
77743,120837,thirties,female
77744,022375,twenties,male
77745,061546,fifties,female
77746,139436,twenties,male
77747,053382,teens,male
77748,128780,thirties,male
77749,056833,thirties,male
77750,088528,fourties,male
77751,056819,thirties,male
77752,141741,thirties,male
77753,051892,twenties,male
77754,036372,twenties,female
77755,073225,twenties,female
77756,105660,twenties,male
77757,034868,fifties,male
77758,128992,seventies,male
77759,131531,sixties,female
77760,095810,fourties,male
77761,021292,twenties,male
77762,057153,twenties,male
77763,061851,fifties,male
77764,053052,fifties,male
77765,046073,fifties,male
77766,121997,teens,male
77767,146185,thirties,male
77768,081455,seventies,male
77769,139999,fifties,female
77770,049724,fourties,male
77771,074032,fifties,male
77772,027353,thirties,male
77773,109424,thirties,male
77774,052187,sixties,male
77775,004153,fourties,male
77776,018147,twenties,male
77777,004053,fourties,male
77778,040365,twenties,male
77779,062954,teens,female
77780,136624,seventies,male
77781,006996,sixties,female
77782,023510,sixties,female
77783,071000,fourties,female
77784,118631,thirties,male
77785,123054,twenties,male
77786,082074,fourties,male
77787,095401,thirties,male
77788,009107,fifties,female
77789,062948,twenties,male
77790,025304,twenties,male
77791,074822,thirties,male
77792,048121,fourties,male
77793,132336,fifties,female
77794,056244,fifties,female
77795,125094,twenties,female
77796,036670,thirties,male
77797,041224,thirties,male
77798,021975,fourties,female
77799,107202,fifties,male
77800,004097,fifties,female
77801,127055,thirties,male
77802,037969,thirties,male
77803,008386,seventies,male
77804,112934,twenties,male
77805,067992,twenties,male
77806,040947,thirties,male
77807,107320,fourties,male
77808,112149,fifties,female
77809,040016,thirties,male
77810,079320,thirties,male
77811,110072,thirties,male
77812,115481,twenties,male
77813,119720,fifties,female
77814,067610,twenties,male
77815,124088,fourties,male
77816,107674,thirties,male
77817,096763,twenties,male
77818,127444,twenties,male
77819,147018,thirties,female
77820,041441,twenties,male
77821,066078,thirties,male
77822,020533,teens,female
77823,036032,fourties,female
77824,104574,twenties,male
77825,050018,thirties,male
77826,057896,thirties,male
77827,102857,twenties,female
77828,027584,teens,male
77829,037219,teens,male
77830,071019,thirties,female
77831,093859,twenties,male
77832,025063,twenties,male
77833,066803,thirties,male
77834,067155,thirties,male
77835,008555,thirties,female
77836,019252,twenties,male
77837,025909,twenties,male
77838,017876,teens,male
77839,023646,fourties,male
77840,028527,twenties,male
77841,103916,thirties,male
77842,086694,twenties,male
77843,120529,twenties,male
77844,052310,fourties,male
77845,116965,fifties,male
77846,139737,thirties,male
77847,118281,twenties,male
77848,097202,twenties,male
77849,018240,twenties,male
77850,116794,teens,male
77851,143164,twenties,male
77852,084823,twenties,male
77853,137796,seventies,male
77854,133045,twenties,male
77855,015329,thirties,male
77856,018237,fourties,female
77857,037260,teens,male
77858,026650,thirties,male
77859,112054,teens,male
77860,094333,thirties,male
77861,058490,twenties,male
77862,049510,thirties,male
77863,148187,thirties,male
77864,146890,twenties,male
77865,051154,thirties,male
77866,108624,fifties,male
77867,079991,twenties,male
77868,037080,thirties,male
77869,073378,twenties,male
77870,122776,twenties,male
77871,111114,twenties,female
77872,137169,thirties,female
77873,146082,fourties,male
77874,145777,twenties,male
77875,049494,fourties,male
77876,068147,twenties,female
77877,086997,sixties,female
77878,058817,thirties,female
77879,130527,twenties,male
77880,083888,twenties,female
77881,108098,twenties,male
77882,129149,twenties,male
77883,133524,twenties,male
77884,013107,thirties,male
77885,080334,thirties,female
77886,025972,sixties,male
77887,139084,twenties,male
77888,122464,twenties,male
77889,141149,thirties,male
77890,005832,twenties,male
77891,137596,fourties,male
77892,115348,twenties,male
77893,077113,fourties,male
77894,076767,fourties,male
77895,142280,thirties,male
77896,101854,fifties,male
77897,014526,twenties,male
77898,107492,thirties,male
77899,124588,seventies,male
77900,091590,thirties,male
77901,077164,thirties,male
77902,102174,thirties,male
77903,011701,twenties,female
77904,118898,fifties,female
77905,045882,thirties,female
77906,077146,thirties,male
77907,119639,fourties,male
77908,112527,twenties,male
77909,062708,twenties,male
77910,056182,thirties,female
77911,059529,twenties,female
77912,099572,teens,male
77913,106383,fourties,male
77914,144985,twenties,male
77915,110337,twenties,female
77916,055441,twenties,male
77917,054756,twenties,male
77918,144296,fifties,male
77919,042033,thirties,male
77920,079825,twenties,male
77921,073212,thirties,male
77922,118869,fourties,female
77923,050893,thirties,male
77924,056857,thirties,male
77925,015751,thirties,female
77926,032897,fifties,female
77927,115936,twenties,male
77928,139765,thirties,male
77929,011222,twenties,male
77930,011033,twenties,male
77931,074955,thirties,male
77932,022538,fifties,female
77933,086817,twenties,male
77934,120769,twenties,male
77935,137173,sixties,female
77936,067589,fourties,male
77937,025407,fourties,male
77938,108026,thirties,male
77939,074702,fifties,female
77940,030584,twenties,male
77941,048831,thirties,male
77942,065789,twenties,male
77943,135385,fifties,female
77944,074731,fourties,male
77945,130798,thirties,male
77946,085457,twenties,male
77947,093311,twenties,male
77948,027898,thirties,male
77949,126742,twenties,male
77950,088470,sixties,male
77951,087911,fifties,female
77952,108255,twenties,male
77953,024120,teens,male
77954,029255,thirties,male
77955,053704,fifties,male
77956,125893,twenties,male
77957,061442,fourties,male
77958,054866,twenties,male
77959,021463,fourties,male
77960,027956,twenties,male
77961,082182,fourties,male
77962,019389,twenties,female
77963,102621,thirties,male
77964,147818,teens,female
77965,019594,thirties,male
77966,040804,thirties,male
77967,060054,sixties,male
77968,124767,twenties,male
77969,014603,twenties,male
77970,140113,fourties,male
77971,062700,thirties,male
77972,139272,twenties,male
77973,026849,thirties,female
77974,037249,sixties,female
77975,051013,twenties,male
77976,047636,thirties,male
77977,002169,sixties,female
77978,072101,teens,male
77979,076889,seventies,male
77980,027930,thirties,male
77981,046267,twenties,male
77982,035028,twenties,male
77983,092547,thirties,male
77984,055521,twenties,male
77985,041238,twenties,male
77986,141372,twenties,female
77987,036624,teens,male
77988,111489,thirties,male
77989,105137,twenties,female
77990,033079,teens,male
77991,007589,fifties,male
77992,012266,thirties,male
77993,061741,fourties,male
77994,091751,thirties,male
77995,106946,twenties,female
77996,141201,fourties,male
77997,019097,fourties,male
77998,086337,thirties,male
77999,006599,thirties,female
78000,141168,twenties,male
78001,040354,teens,male
78002,049611,thirties,female
78003,136445,seventies,female
78004,137631,fourties,male
78005,052588,thirties,male
78006,011470,fifties,male
78007,047281,fifties,female
78008,021230,teens,male
78009,024309,twenties,female
78010,107477,fourties,male
78011,019199,thirties,male
78012,018613,thirties,male
78013,042253,teens,male
78014,089416,thirties,male
78015,027741,fifties,female
78016,126397,twenties,male
78017,065222,twenties,male
78018,107981,fifties,male
78019,054131,twenties,male
78020,072952,thirties,female
78021,088887,fifties,female
78022,006643,sixties,male
78023,023688,thirties,male
78024,000712,fourties,male
78025,026258,twenties,male
78026,071134,twenties,male
78027,108892,twenties,male
78028,138328,fourties,male
78029,013686,fifties,female
78030,132011,thirties,male
78031,147946,twenties,male
78032,065246,fourties,male
78033,091351,thirties,male
78034,089460,fourties,male
78035,129793,fourties,female
78036,037050,fifties,male
78037,091043,thirties,male
78038,124757,twenties,male
78039,050561,fifties,male
78040,064290,teens,male
78041,148262,twenties,male
78042,114289,thirties,male
78043,006566,twenties,male
78044,127536,thirties,male
78045,126697,twenties,male
78046,058143,fourties,male
78047,052150,fourties,male
78048,036370,fourties,male
78049,146558,fourties,male
78050,014818,fourties,male
78051,046570,fourties,male
78052,053754,twenties,male
78053,065719,fifties,female
78054,071421,teens,male
78055,015369,fourties,female
78056,023865,fourties,male
78057,051516,thirties,male
78058,022726,fifties,male
78059,039746,twenties,male
78060,010817,thirties,male
78061,129622,twenties,female
78062,143491,twenties,male
78063,093803,fifties,male
78064,049477,fourties,male
78065,146778,fourties,male
78066,028793,twenties,male
78067,097455,twenties,male
78068,045955,fifties,male
78069,065278,thirties,male
78070,123290,thirties,female
78071,071392,twenties,male
78072,064398,twenties,female
78073,079234,twenties,male
78074,098733,twenties,male
78075,119499,fourties,male
78076,026054,twenties,male
78077,119349,fifties,female
78078,120535,fourties,male
78079,073066,sixties,male
78080,041011,twenties,male
78081,058198,teens,male
78082,086809,twenties,male
78083,051337,fourties,male
78084,135036,twenties,male
78085,087571,sixties,male
78086,031910,thirties,male
78087,103817,teens,male
78088,049034,fifties,male
78089,008552,twenties,male
78090,095038,fourties,male
78091,110245,fourties,female
78092,060771,fifties,male
78093,047785,seventies,male
78094,089313,fourties,male
78095,012154,twenties,male
78096,040490,twenties,female
78097,047217,twenties,male
